term,Perussuomalaiset freq,Vihreä liitto freq,Vasemmistoliitto freq,Suomen Kristillisdemokraatit (KD) freq,Kansallinen Kokoomus freq,Suomen Sosialidemokraattinen Puolue freq,Suomen Keskusta freq,Kokoomus_score,Perus_score,Keskusta_score,Krist_score,SDP_score,Vasen_score,Vihreä_score
ja kaivannaisteollisuus,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
kaivannaisteollisuus koulutuks,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
koulutuks saatavuud,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
saatavuud turvaamin,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
turvaamin lap,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
lap elinvoimaisuud,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
elinvoimaisuud kehittämin,0,0,0,0,0,0,1,0.5,0.5,0.5752361361577524,0.5,0.5,0.5,0.5
humanitaaris,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
monikulttuurisuusideologia,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
jarruttamin,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
humanitaarin,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
katastrofaalin,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
itsek,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
humanitaaris maahanmuuto,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
ja monikulttuurisuusideologia,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
monikulttuurisuusideologia jarruttamin,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
jarruttamin on,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
on pääteem,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
pääteem humanitaarin,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
humanitaarin maahanmuuto,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
lopetettav koko,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
koko katastrofaalin,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
katastrofaalin taloustilant,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
taloustilant vaati,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
vaati rohk,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
ja kansallis,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
kansallis itsek,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
itsek päätöks,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
päätöks halua,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
ol kaku,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
kaku tekij,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
tekij ja,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
ja ot,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
ot suur,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
loik,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
loik koht,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
koht energiaomavaraisuut,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
ydinvoimahank,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
roppakaup,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
eli saat,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
saat ydinvoimahank,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
ydinvoimahank ripeäst,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
ripeäst maal,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
maal haluais,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
haluais tuoda,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
tuoda roppakaup,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
roppakaup kansal,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
itsekkyyt eun,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
eun direktiiv,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
direktiiv koh,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
auto,1,1,0,0,1,0,0,0.5428636905705958,0.5441632223352887,0.4437835904887715,0.4489748147580188,0.4467964064774536,0.4471780008683319,0.518001113842324
roima,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
alenu,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
jatkais,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
lopettais,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
ampuis,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
takuutarif,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
ajais auto,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
auto ja,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
polttoainevero roima,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
roima alenu,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
alenu jatkais,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
jatkais pakkoruots,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
pakkoruots purkam,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
purkam lopettais,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
lopettais tehottom,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
tehottom kehitysavu,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
kehitysavu ampuis,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
ampuis alas,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
alas tuulivoim,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
tuulivoim takuutarif,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
takuutarif jne,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
jne kilpailukyky,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
kilpailukyky on,1,0,0,1,1,0,0,0.5428636905705958,0.5441632223352887,0.4437835904887715,0.585482663157486,0.4467964064774536,0.4471780008683319,0.4418830751746444
on kertakaikia,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
kertakaikia välttämätön,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
välttämätön palaut,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
palaut vain,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
vain sitä,1,0,0,0,1,0,0,0.5653252356515109,0.5670297407042129,0.471663263683927,0.47429352054303964,0.47318972213468247,0.47338367184447067,0.4706991160842901
ja vain,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
vain työn,1,0,0,0,0,1,0,0.47205054999834195,0.5670297407042129,0.471663263683927,0.47429352054303964,0.574106966331107,0.47338367184447067,0.4706991160842901
työn kaut,1,0,0,0,0,1,0,0.47205054999834195,0.5670297407042129,0.471663263683927,0.47429352054303964,0.574106966331107,0.47338367184447067,0.4706991160842901
saam hyvinvoint,1,0,0,0,1,0,0,0.5653252356515109,0.5670297407042129,0.471663263683927,0.47429352054303964,0.47318972213468247,0.47338367184447067,0.4706991160842901
hyvinvoint jaettav,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
kunnallis,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
itsemäärämis,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
purku sekä,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
sekä kunnallis,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
kunnallis itsemäärämis,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
itsemäärämis oikeud,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
oikeud säilyttämin,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
veropakoilu,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
osaist,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
työllisyyt tasaarvo,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
tasaarvo veropakoilu,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
veropakoilu sekä,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
sekä harmaantaloud,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
harmaantaloud ehkäisem,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
ehkäisem heikomp,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
heikomp osaist,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
osaist asio,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
asio eteenp,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
viem palvelu,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
parantam bioenergia,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
bioenergia kehittämis,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
kehittämis tukemin,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
haluais keskity,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
keskity työllisyyd,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
parantamis toine,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
toine tärk,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
on katk,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
katk suome,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
suome velkaantumin,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
velkaantumin ajo,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
epävarmuustekijö,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
työeläm liittyv,0,0,0,0,0,2,0,0.47205054999834195,0.4729733576732623,0.471663263683927,0.47429352054303964,0.7435932927413631,0.47338367184447067,0.4706991160842901
liittyv epävarmuustekijö,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
epävarmuustekijö on,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
vähennettäv nollatyösopimuks,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
nollatyösopimuks osaaikatyö,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
osaaikatyö jne,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
jne yksinyrittäj,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
yksinyrittäj ja,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
asem parannettav,0,0,0,1,0,1,0,0.47205054999834195,0.4729733576732623,0.471663263683927,0.6064755040436786,0.574106966331107,0.47338367184447067,0.4706991160842901
parannettav työttöm,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
töitä ikä,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
ikä katsomat,0,0,0,1,0,1,0,0.47205054999834195,0.4729733576732623,0.471663263683927,0.6064755040436786,0.574106966331107,0.47338367184447067,0.4706991160842901
palveluntarv,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
sijoitu,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
alku,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
loppup,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
yleis kansalais,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
kansalais suur,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
suur palveluntarv,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
palveluntarv sijoitu,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
sijoitu eläm,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
eläm alku,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
alku ja,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
ja loppup,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
loppup lapsiperh,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
vanhuks kyettäv,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
kyettäv takaam,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
takaam arvokas,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
arvokas eläm,0,0,0,1,0,1,0,0.47205054999834195,0.4729733576732623,0.471663263683927,0.6064755040436786,0.574106966331107,0.47338367184447067,0.4706991160842901
eläm ehto,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
ehto palvelu,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
palvelu lisä,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
halua keskity,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
keskity taloud,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
yksinkertaistamis,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
tasapainottamis ja,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
julkist järjestelm,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
järjestelm yksinkertaistamis,0,0,0,1,0,0,0,0.5,0.5,0.5,0.6160383243616233,0.5,0.5,0.5
vanhuks nuore,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
nuore puhdas,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
puhdas suomalain,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
suomalain ruoka,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
ruoka terveys,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
paremp tasaarvo,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
demokratia toteutum,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
toteutum paremp,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
paremp terveydenhuolto,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
terveydenhuolto tuoda,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
tuoda ttip,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
ttip epäkoht,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
epäkoht sekä,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
edist vanhust,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
laps sekä,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
sekä lapsiperh,0,0,1,0,0,2,0,0.4445475431775871,0.4463661295507027,0.4437835904887715,0.4489748147580188,0.7371954039290034,0.5612617555749204,0.4418830751746444
suome turvallis,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
turvallis paika,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
jäl,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
huippum,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
oikeaaik,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
nost suome,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
suome jäl,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
jäl maailm,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
maailm taloudellist,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
taloudellist huippum,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
huippum jouko,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
jouko huomio,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
huomio ratkaisu,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
ratkaisu ekologis,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
ekologis asia,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
huol maam,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
maam korkealaatuis,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
korkealaatuis koulutuks,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
koulutuks rakent,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
rakent sellais,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
sellais sosiaalis,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
taloudellis mal,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
on oikeaaik,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
oikeaaik vaikuttav,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
ja kustannustehok,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
kustannustehok tehd,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
ent tasaarvois,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
tasaarvois maan,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
maan sen,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
sen kansalais,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
kansalais parant,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
parant maam,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
maam sekä,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
sekä sisä,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
et ulko,0,0,0,0,1,0,0,0.5829477079246739,0.5,0.5,0.5,0.5,0.5,0.5
hyvinvointiasia,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
asio edist,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
edist ova,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
ova kansalaist,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
kansalaist työllisyys,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
ja hyvinvointiasia,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
hyvinvointiasia sekä,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
vähentämin sosiaal,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
terveyspalvelu ova,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
erityis lähe,1,0,0,0,0,1,0,0.47205054999834195,0.5670297407042129,0.471663263683927,0.47429352054303964,0.574106966331107,0.47338367184447067,0.4706991160842901
iäs,1,1,0,0,0,0,0,0.47205054999834195,0.5670297407042129,0.471663263683927,0.47429352054303964,0.47318972213468247,0.47338367184447067,0.5415926784348258
saatav para,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
hoito iäs,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
iäs tai,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
tai varallisuud,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
hyvinvoint ens,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
ens oma,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
as kunto,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
kunto sit,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
sit voim,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
voim aut,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
aut muita,1,0,0,0,0,0,0,0.5,0.5844194629037044,0.5,0.5,0.5,0.5,0.5
heikompiosaist lapsiperh,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
lapsiperh vanhust,1,0,1,0,0,1,1,0.4175861232784803,0.5255447649305837,0.5238201307920806,0.42411802019759914,0.5347585951217267,0.5428844659972479,0.4136610678692508
vanhust eläkeläist,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
nuort syrjäytyn,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
työttöm paremp,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
paremp kohtelu,0,1,1,0,0,0,0,0.47205054999834195,0.4729733576732623,0.471663263683927,0.47429352054303964,0.47318972213468247,0.582539194624813,0.5415926784348258
kohtelu pitä,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
pitä puolust,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
puolust oikeudenmukais,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
oikeudenmukais vero,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
vero kohtelu,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
työmarkkin oikeudenmukais,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
oikeudenmukais ehdo,0,0,1,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.596000271589233,0.5
hyvinvoint niin,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
niin työs,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
työs opiskelu,0,0,0,0,0,1,0,0.5,0.5,0.5,0.5,0.5878686395792576,0.5,0.5
